sitename,site_id,building_name,building_id,nla,building_address,post_code,sector,num_lifts,year_built,num_rooms,num_beds
MPM Group,311,*MPS PRO Granny Smith (Laverton- Western Australia),20477,0,Laverton- WA,,industrial,,,,
MPM Group,311,*MPS PRO Murray Street- 300- Perth (Raine Square Shopping Centre)- Food Court,20234,0,300 Murray Street- Perth WA,6000,retail,,,,
MPM Group,311,*MPS PRO Murray Street- 300- Perth (Raine Square Shopping Centre)- Rebel Sport,20349,0,300 Murray Street- Perth WA,6000,retail,,,,
MPM Group,311,*MPS PRO Perth Airport Terminal 1 - Arrivals (Horrie Miller Drive- Perth Airport)- Newslink,20478,0,Horrie Miller Drive- Perth Airport Terminal 1 Arrivals WA,6105,retail,,,,
MPM Group,311,*MPS PRO Perth Airport Terminal 1 - Arrivals (Horrie Miller Drive- Perth Airport)- Optus,20192,0,Horrie Miller Drive- Perth Airport Terminal 1 Arrivals WA,6105,retail,,,,
MPM Group,311,*MPS PRO St Georges Tce- 26- Perth (International House),20134,10200,26 St Georges Tce- Perth WA,6000,commercial,4,1972,,
MPM Group,311,*MPS PRO St Georges Tce- 66- Perth,20448,11523,66 St Georges Tce- Perth WA,6000,commercial,4,1990,,
MPM Group,311,*MPS PRO Virgin Australia Regional Airlines (Domestic Terminal- Perth Airport) - Back Of House,20530,0,Domestic Terminal- Perth Airport WA  - Back Of House,,,,,,
MPM Group,311,*MPS PRO Yanchep Central Shopping Centre (Peony Boulevard- 1 & 2- Yanchep)- Yanchep Central Dental,20252,0,Yanchep Central Shopping Centre (Peony Boulevard- 1 & 2- Yanchep)- Yanchep  WA,6035,retail,,,,
MPM Group,311,*MPS SW Boddington District High School (Pollard St- 25- Boddington),21118,0,25 Pollard St- Boddington WA,6390,commercial,,,,
MPM Group,311,*MPS SW Boddington Police Station (Pollard St- 10- Boddington),21119,0,10 Pollard St- Boddington WA,6390,commercial,,,,
MPM Group,311,*MPS SW Borden Primary School (Stone St- Borden),21131,0,Stone St- Borden WA,6338,commercial,,,,
MPM Group,311,*MPS SW Braeside Primary School (Carinya Garden- Katanning),21132,0,Carinya Garden- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Brookton District High School (Tiller St- 20- Brookton),21120,0,20 Tiller St- Brookton WA,6306,commercial,,,,
MPM Group,311,*MPS SW Brookton Police Station (Groser St- 9- Brookton),21121,0,9 Groser St- Brookton WA,6306,commercial,,,,
MPM Group,311,*MPS SW Brookton Volunteer Fire and Rescue Department (Lot 84- William St- Brookton),21122,0,Lot 84- William St- Brookton WA,6306,commercial,,,,
MPM Group,311,*MPS SW Broomehill Primary School (Hassell St- Broomehill),21133,0,Hassell St- Broomehill WA,6318,commercial,,,,
MPM Group,311,*MPS SW Busselton Health Campus (Mill Rd- Busselton),20488,0,Mill Rd- Busselton WA,6280,commercial,,,,
MPM Group,311,*MPS SW College Row School (College Row- Bunbury),21029,0,2-4 College Row- Bunbury WA,6230,commercial,,,,
MPM Group,311,*MPS SW Darkan Primary School (Darkan South Rd- Darkan),21123,0,Darkan South Rd- Darkan WA,6392,commercial,,,,
MPM Group,311,*MPS SW Gnowangerup District High School (Yougenup Rd- Gnowangerup),21134,0,Yougenup Rd- Gnowangerup,6335,commercial,,,,
MPM Group,311,*MPS SW Gnowangerup Police Station (Corbett St- 3- Gnowangerup),21142,0,3 Corbett St- 3- Gnowangerup WA,6335,commercial,,,,
MPM Group,311,*MPS SW Katanning Court House (Clive St- 149a- Katanning),21143,0,149a Clive St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Department for Child Protection (Amherst St- 25- Katanning),21151,0,25 Amherst St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Department of Agriculture and Food (Dore St- 10- Katanning),21152,0,10 Dore St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Great Southern Institute of Technology (Dore St- 9- Katanning),21153,0,9 Dore St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Police Station (Clive St W- 148- Katanning),21144,0,148 Clive St W- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Primary School (Dore St- Katanning),21135,0,Dore St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Senior High School (Golf Links Rd- Katanning),21136,0,Golf Links Rd- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Katanning Volunteer Fire and Rescue Department (Aberdeen St- Lot 63- Katanning),21148,0,Lot 63 Aberdeen St- Katanning WA,6317,commercial,,,,
MPM Group,311,*MPS SW Kojonup District High School (Blackwood Rd- Kojonup),21138,0,Blackwood Rd- Kojonup WA,6395,commercial,,,,
MPM Group,311,*MPS SW Kojonup Police Station (Albany Hwy- 127- Kojonup),21145,0,127 Albany Hwy- Kojonup WA,6395,commercial,,,,
MPM Group,311,*MPS SW Kojonup Volunteer Fire and Rescue Department (Albany Hwy- Lot 99- Kojonup),21149,0,Lot 99 Albany Hwy- Kojonup WA,6395,commercial,,,,
MPM Group,311,*MPS SW Pingelly Police Station (Pasture St- 7- Pingelly),21124,0,7 Pasture St- 7- Pingelly WA,6308,commercial,,,,
MPM Group,311,*MPS SW Pingelly Primary School (Park St- 39- Pingelly),21125,0,39 Park St- Pingelly WA,6308,commercial,,,,
MPM Group,311,*MPS SW Pingelly Volunteer Fire and Rescue Department (Lot 97 Pasture Street- Pingelly),21126,0,Lot 97 Pasture Street- Pingelly WA,6308,commercial,,,,
MPM Group,311,*MPS SW Simcoa Operations (Marriott Rd- 973- Wellesley),21093,0,973 Marriott Rd- Wellesley WA,6233,commercial/industrial,,,,
MPM Group,311,*MPS SW South Regional TAFE (Robertson Dr- Bunbury),20406,0,Robertson Dr- Bunbury WA,6230,commercial,,,,
MPM Group,311,*MPS SW Southern Seawater Desalination Plant (Taranto Rd- Binningup),20783,0,159 Taranto Rd- Binningup WA,6233,commercial/industrial,,,,
MPM Group,311,*MPS SW Tambellup Police Station (Gnowangerup-Tambellup Rd- 3981- Tambellup),21146,0,3981 Gnowangerup-Tambellup Rd- Tambellup WA,6320,commercial,,,,
MPM Group,311,*MPS SW Tambellup Primary School (Taylor St- Tambellup),21140,0,Taylor St- Tambellup WA,6320,commercial,,,,
MPM Group,311,*MPS SW Tambellup Volunteer Emergency Service (Crowden St- Lot 21- Tambellup),21147,0,Lot 21 Crowden St- Tambellup WA,6320,commercial,,,,
MPM Group,311,*MPS SW Wagin Volunteer Fire and Rescue Department (Leake St- Lot 78- Wagin),21150,0,Lot 78 Leake St- Wagin WA,6315,commercial,,,,
MPM Group,311,*MPS SW Wandering Primary School (Watts St- 2- Wandering),21127,0,2 Watts St- Wandering WA,6308,commercial,,,,
MPM Group,311,*MPS SW Western Power- Bridgetown (Nelson St- 58- Bridgetown),21330,0,58 Nelson St- Bridgetown WA,6255,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Collie (Patstone Rd- Collie),21335,0,Patstone Rd- Collie WA,6225,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Katanning (Kojonup Rd- Katanning),21334,0,Kojonup Rd- Katanning WA,6317,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Mandurah (Husband Rd- 22- Barragup),21331,0,22 Husband Rd- Barragup WA,6209,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Narrogin (Booth St- Narrogin),21332,0,Booth St- Narrogin WA,6312,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Picton (Boyanup Picton Rd- Picton),21336,0,Boyanup Picton Rd- Picton WA,6229,commercial/warehouse,,,,
MPM Group,311,*MPS SW Western Power- Waroona (McLarty Rd- Waroona),21333,0,McLarty Rd- Waroona,6215,commercial/warehouse,,,,
MPM Group,311,*MPS SW Williams Police Station (Brooking St- 9- Williams),21128,0,9 Brooking St- Williams,6391,commercial,,,,
MPM Group,311,*MPS SW Williams Primary School (Rosselloty St- Williams),21129,0,Rosselloty St- Williams,6391,commercial,,,,
MPM Group,311,*MPS SW Williams Volunteer Fire and Rescue Department (Lot 25 Brooking St- Williams),21130,0,Lot 25 Brooking St- Williams WA,6391,fire dept,,,,
MPM Group,311,*MPS SW Woodanilling Primary School (Carlton St- Woodanilling),21141,0,22 Carlton St- Woodanilling WA,6136,commercial,,,,
MPM Group,311,*MPS SW Worsley Alumina (Gastaldo Rd- Worsley),21217,0,Gastaldo Rd- Worsley WA,6225,commercial,,,,
MPM Group,311,Aberdeen Street- 7- Unit 44a- Piccadilly Square- Northbridge (Lifeline),17551,0,Unit 44a 7 Aberdeen Street- Piccadilly Square- Northbridge WA,6000,commercial,,,,
MPM Group,311,Aberdeen Street- 7- Unit 44b- Piccadilly Square- Northbridge (Eastern Guruma),20224,0,Unit 44b 7 Aberdeen Street- Piccadilly Square- Northbridge WA,6000,commercial,,,,
MPM Group,311,Abernethy Rd- 63- Belmont,17403,1711,Abernethy Rd- 63- Belmont WA,6104,commercial,,,,
MPM Group,311,Abrams St- 20- Balcatta,20077,0,20 Abrams St- Balcatta WA,6021,commercial,,,,
MPM Group,311,Adelaide Tce- 184- Ground Level- Perth- Thorntons,20392,0,184 Adelaide Tce- Perth WA,6000,commercial,,1960,,
MPM Group,311,Adelaide Tce- 184-Perth,17404,0,184 Adelaide Tce- Perth WA,6000,commercial,1,1960,,
MPM Group,311,Adelaide Tce- 200- Perth (Adelaide House),17405,7233,200 Adelaide Tce- Perth WA,6000,commercial,3,1982,,
MPM Group,311,AHG Corporate Head Office (Old Aberdeen Place- 21- West Perth),20352,0,21 Old Aberdeen Place- West Perth WA,6005,commercial,,,,
MPM Group,311,AHG State Office (Old Aberdeen Place- 31- West Perth),20353,0,31 Old Aberdeen Place- West Perth WA,6005,commercial,,1989,,
MPM Group,311,Airport Security Parking (Perth Airport),17406,0,Airport Security Parking (Perth Airport),6105,carpark,,,,
MPM Group,311,Albany Hwy- 1869- Maddington,17407,0,1869 Albany Hwy- Maddington WA,6109,retail,,,,
MPM Group,311,Albany Hwy- 334-342- Victoria Park,17408,0,334-342 Albany Hwy- Victoria Park WA,6100,commercial,,,,
MPM Group,311,Albany Hwy- 59- Victoria Park (Gateway),15849,0,59 Albany Hwy- Victoria Park WA,6100,commercial,,,,
MPM Group,311,Albany Hwy- 59- Victoria Park (Gateway)- Monadelphous,17507,0,59 Albany Hwy- Victoria Park WA,6100,commercial,,,,
MPM Group,311,Albany Hwy- 771- Victoria Park,17410,0,771 Albany Hwy- Victoria Park WA,6101,commercial,,,,
MPM Group,311,Allpike Citroen (Scarborough Beach Rd- 274- Osborne Park),20389,0,274 Scarborough Beach Rd- Osborne Park WA,6017,commercial/showroom,,,,
MPM Group,311,Allpike Peugeot (Scarborough Beach Rd- 274- Osborne Park),20388,0,274 Scarborough Beach Rd- Osborne Park WA,6017,commercial/showroom,,,,
MPM Group,311,Alpha Building (George Wiencke Drive- 2- Perth Airport),17411,0,Alpha Building (George Wiencke Drive- 2- Perth Airport),6105,commercial,4,2008,,
MPM Group,311,Altona St- 1- West Perth,17478,2282,1 Altona St- West Perth WA,6005,commercial,1,1987,,
MPM Group,311,Alvan St- 2 - 12- Subiaco,20741,0,2-12 Alvan St- Subiaco WA,6008,commercial,,,,
MPM Group,311,AMCAP (Pilbara St- 39- Unit 13- Welshpool),17414,0,Unit 13 39 Pilbara St- Welshpool WA,6106,commercial/warehouse,,,,
MPM Group,311,Assetts and Major Projects (Sugarbird Lady Road Perth Airport),18254,0,Sugarbird Lady Road- Perth Airport WA,6105,commercial/warehouse,,,,
MPM Group,311,Aurora Environmental (Bulwer St- 2- Perth- Dilhorn House),17434,560,2 Bulwer St- Perth WA,6000,heritage,,,,
MPM Group,311,Australian Capital Equity (Inspiration Drive- 99- Wangara),22034,0,99 Inspiration Drive- Wangara WA,6065,industrial/warehouse,,,,
MPM Group,311,Australian Quarantine and Inspection Service (Fricker Road- 9- Perth Airport),18264,0,9 Fricker Road- Perth Airport WA,6105,commercial,,,,
MPM Group,311,Azure Capital  (The Esplanade- 2- Level 34- Perth),17416,0,Level 34 2 The Esplanade- Perth WA,6000,commercial,,,,
MPM Group,311,Baker Hughes (St George Tce- 256 - Level 7- Perth),17417,671,Baker Hughes- Level 7 256 St George Tce- Perth WA,6000,commercial,,,,
MPM Group,311,Balcatta Rd- 224- Balcatta,17418,0,224 Balcatta Rd- Balcatta WA,6021,commercial,,,,
MPM Group,311,Baldivis Shopping Centre (Safety Bay Rd- Baldivis),20183,29500,Safety Bay Road- Baldivis WA,6171,shopping centre,,2015,,
MPM Group,311,Banksia Village Shopping Centre (Joondalup Dr- Banksia Grove),19867,7213,1001 Joondalup Dr- Banksia Grove WA,6031,shopping centre,,2014,,
MPM Group,311,Bannister Rd- 2- Canningvale,17447,83243,2 Bannister Rd- Canningvale WA,6155,warehouse/industrial,,,,
MPM Group,311,Beach Rd- 1904- Malaga (Malaga Commercial Centre),19948,0,1904 Beach Rd- Malaga WA,6090,warehouse/commercial,,,,
MPM Group,311,Beaumaris Shopping Centre (Constellation Dr- 68- Ocean Reef),17505,0,68 Constellation Dr- Ocean Reef WA,6027,shopping centre,,,,
MPM Group,311,Beeliar Village Shopping Centre (Durnin Ave- 8- Beeliar),18114,0,8 Durnin Ave- Beeliar WA,6164,shopping centre,,,,
MPM Group,311,Belgravia St- 95- Belmont,18112,0,Belgravia St- 95- Belmont WA,6104,aged crae,,,,
MPM Group,311,Belmont Ave- 44- Unit 3- Belmont,17420,0,Unit 3 44 Belmont Ave- Belmont WA,6103,rehabilitation service,,,,
MPM Group,311,Beringarra Ave- 36- Malaga,17421,0,Beringarra Ave- 36- Malaga WA,6090,warehouse/industrial,,,,
MPM Group,311,Biscayne Way- 21- Unit 15- Jandakot,17422,0,Unit 15 21 Biscayne Way- Jandakot WA,6164,warehouse/commercial,,,,
MPM Group,311,Biscayne Way- 26- Unit 1- Jandakot,17423,0,Unit 1 26 Biscayne Way- Jandakot WA,6164,warehouse/commercial,,,,
MPM Group,311,Boab Tavern (Dundas Rd- 107- High Wycombe),23007,0,107 Dundas Rd- High Wycombe WA,6057,retail,,,,
MPM Group,311,Boas Ave- 19- Joondalup,17547,0,19 Boas Ave- Joondalup WA,6027,retail,,,,
MPM Group,311,Borrell Rafferty Associate (Walsh Loop- 6- Unit 103- Joondaloop),17424,0,Unit 103 6 Walsh Loop- Joondaloop WA,6027,commercial,,,,
MPM Group,311,Boulder Rd- 35A and B- Malaga,17425,0,35A & B Boulder Rd- Malaga WA,6090,warehouse/industrial,,,,
MPM Group,311,Boulder Rd- 50- Malaga,17426,0,50 Boulder Rd- Malaga WA,6090,warehouse/industrial,,,,
MPM Group,311,Bravo Building (Dunreath Drive- Perth Airport),19966,9000,Dunreath Drive- Perth Airport WA,6105,commercial,,2015,,
MPM Group,311,Breakwater (Southside Dr- 58- Hillarys Boat Harbour- Hillarys),17427,0,58 Southside Dr- Hillarys Boat Harbour- Hillarys WA,6025,retail,,1988,,
MPM Group,311,Brighton Village Shopping Centre (Kingsbridge Boulevard- 5- Butler),17428,4622,5 Kingsbridge Boulevard- Butler WA,6036,shopping centre,,2006,,
MPM Group,311,Brighton Village Shopping Centre- Brighton Vet (Kingsbridge Boulevard- 5- Butler),17429,0,5 Kingsbridge Boulevard- Butler WA,6036,medical,,2006,,
MPM Group,311,Brighton Village Shopping Centre- Cinnamon Beauty Salon (Kingsbridge Boulevard- 5- Butler),17430,0,1 Butler Blvd- Butler WA,6036,retail,,2006,,
MPM Group,311,Brighton Village Shopping Centre- Mens Club House Hair (Kingsbridge Boulevard- 5- Butler),17431,0,5 Kingsbridge Boulevard- Butler WA,6036,retail,,,,
MPM Group,311,Building 2003 (Miller Rd- Perth Airport),17432,0,,,,,,,
MPM Group,311,Building Workshop (Main St- 125- Osbourne Park),17433,0,125 Main St- Osborne Park WA,6017,warehouse/industrial,,,,
MPM Group,311,Burswood Tower 2 Axis (The Circus- 30- Burswood),17435,0,30 The Circus- Burswood WA,6100,residential,,,,
MPM Group,311,Burswood Tower 3 Aqua (Oldfield St- 2- Burswood),17436,0,2 Oldfield St- Burswood WA,6100,residential,,,,
MPM Group,311,Burswood Tower 4 Aurora (Bow River Cres- 96- Burswood),17437,0,96 Bow River Cres- Burswood WA,6100,residential,,,,
MPM Group,311,Burswood Tower 5 Aquarius (Bow River Cres- 21- Burswood),17438,0,21 Bow River Cres- Burswood WA,6100,residential,,,,
MPM Group,311,Campbell St- 1- West Perth (Halcyon House),17479,0,1 Campbell St- West Perth WA,6005,commercial,,2010,,
MPM Group,311,   ,17409,0,,,,,,,
MPM Group,311,Carson Road- 12- Units 1 & 2- Malaga,17552,0,Units 1&2 12 Carson Road- Malaga WA,6090,warehouse/commercial,,,,
MPM Group,311,Catholic Pastoral (Mary St- 40a- Highgate),17440,0,40a Mary St- Highgate WA,6003,commercial/education,,1988,,
MPM Group,311,CeVue Apartments (Brighton Rd- 2- Scarborough),17441,0,2 Brighton Rd- Scarborough WA,6019,residential/hospitality,,,,
MPM Group,311,City Motors Holden (Newcastle St- 505- Perth),20355,0,505 Newcastle St- West Perth WA,6005,commercial/showroom,,,,
MPM Group,311,City of South Perth Civic Centre (Sandgate St & South Tce Cnr- City of South Perth),17443,0,Cnr Sandgate St & South Tce- South Perth WA,6151,commercial,,,,
MPM Group,311,Claisebrook St- 131- Perth,21262,551,131 Claisebrook St- Perth WA,6000,warehouse/industrial,,,,
MPM Group,311,Clarkson Nissan (Pensacola Terrace- 30- Unit 22- Clarkson),22675,0,Unit 22 30 Pensacola Terrace- Clarkson,6030,commercial/showroom,,,,
MPM Group,311,Coghlan Rd- 68- Subiaco,17446,185,68 Coghlan Rd- Subiaco WA,6008,commercial,,,,
MPM Group,311,Coghlan Road- 24 - 34- Subiaco,19984,0,24-34 Coghlan Road- Subiaco WA,6008,commercial,,,,
MPM Group,311,Colin St- 33- West Perth (Colord House),17444,885,33 Colin St- West Perth WA,6005,commercial,1,,,
MPM Group,311,Comma Central (Brown St- 28- East Perth),20184,0,28 Brown St- East Perth WA,6004,commercial/showroom,,,,
MPM Group,311,Conroy St- 14- & Deeley St- 6- Maylands,17449,0,,,,,,,
MPM Group,311,Cooper & Oxley (Bishop St- 9- Jolimont),20350,0,9 Bishop St- Jolimont WA,6014,commercial,,,,
MPM Group,311,Covs Parts- Belmont (Belmont Ave- 76- Belmont),18774,0,76 Belmont Ave- Belmont WA,6103,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Bibra Lake (Barrington Rd- 174- Bibra Lake),18775,0,174 Barrington Rd- Bibra Lake WA,6163,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Bunbury (Spencer St- 63- Bunbury),17666,0,63 Spencer St- Bunbury WA,6230,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Busselton (Trumper St- 19- Busselton),15804,0,19 Trumper St- Busselton WA,6280,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Canningvale (Bannister Rd- 160- Unit 3- Canningvale),18776,0,Unit 3 160 Bannister Rd- Canningvale WA,6155,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Esperance (Sheldon Rd- 5- Esperance),15847,0,5 Sheldon Rd- Esperance WA,6450,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Geraldton (Flores Rd- 150- Geraldton),17663,0,150 Flores Rd- Geraldton WA,6530,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Joondaloop (Royce Court- 18- Unit 1- Joondaloop),18777,0,Unit 1 18 Royce Court- Joondaloop WA,6027,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Kalgoorlie (Boulder Rd- 29- Kalgoorlie),15808,0,29 Boulder Rd-  Kalgoorlie WA,6430,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Kalgoorlie (Cheetham St- 16- Kalgoorlie),18791,0,16 Cheetham St- Kalgoorlie WA,6430,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Kalgoorlie (Hampden Rd- 12- Kalgoorlie),18792,0,12 Hampden Rd- Kalgoorlie WA,6430,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Karratha (Coolawaryyah Rd- 51- Karratha),15851,0,51 Coolawaryyah Rd- Karratha WA,6714,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Karratha (Lady Douglas - 19A and 19B- Karratha),18789,0,19A&19B Lady Douglas - Karratha WA,6714,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Karratha (Williams Court- 4- Karratha),18788,0,4 Williams Court- Karratha WA,6714,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Kelmscott (Albany Hwy- 288- Kelmscott),18778,0,288 Albany Hwy- Kelmscott WA,6112,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Malaga (Malaga Dr- 365- Unit 1- Malaga),18779,0,Unit 1 365 Malaga Dr- Malaga WA,6090,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Mandurah (Gordon Dr- 71 - Mandurah),18780,0,71 Gordon Dr- Mandurah WA,6210,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Merredin (Barrack St. 2- Merredin),17665,0,2 Barrack St- Merredin WA,6415,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Midland (Orchard Ave- 7- Midland),18781,0,7 Orchard Ave- Midland WA,6056,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Morley (Dewar St- 4- Morley),18782,0,4 Dewar St- Morley WA,6062,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Myaree (Shields Cres- 1- Myaree),18783,0,1 Shields Cres- Myaree WA,6154,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Narrogin (Kipling St- 3- Narrogin),15805,0,3 Kipling St- Narrogin WA,6312,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Northam (Peel Tce- 28- Northam),18784,0,28 Peel Tce- Northam WA,6401,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Osborne Park (Frobisher St- 87- Unit 1- Osborne Park),18785,0,Unit 1 87 Frobisher St- Osborne Park WA,6017,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Port Hedland (Pennings Court- 3- Port Hedland),18790,0,3 Pennings Court- Port Hedland WA,6721,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Port Hedland (Pinga & Trigg St- Cnr- Port Hedland),17664,0,Cnr Pinga & Trigg St- Port Hedland WA,6721,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Rockingham (Carlston- 11- Unit 1- Rockingham),18786,0,Umit 1 11 Carlston- Rockingham WA,6168,warehouse/showroom/commercial,,,,
MPM Group,311,Covs Parts- Wangara (Buckingham Dr- 4- Unit 5- Wangara),18787,0,Unit 5 4 Buckingham Dr- Wangara WA,6065,warehouse/showroom/commercial,,,,
MPM Group,311,Craigie Tavern (Eddystone Av- 119- Craigie),23006,0,119 Eddystone Av- Craigie WA,6025,retail/pub,,,,
MPM Group,311,Crown Metropol Hotel AC,17451,0,Great Eastern Hwy- Burswood WA,6100,hospitality,,,,
MPM Group,311,Crown Perth Casino & Convention Centre Refrigeration,17453,0,Great Eastern Hwy- Burswood WA,6100,hospitality,,,,
MPM Group,311,Crown Promenade Hotel AC,17454,0,Great Eastern Hwy- Burswood WA,6100,hospitality,,,,
MPM Group,311,Cummins Diesel (Horrie Miller Drive- 443- Perth Airport),17456,0,443 Horrie Miller Dr- Perth Airport WA,6106,warehouse/industrial,,,,
MPM Group,311,Delhi St- 30- Perth (Gayfer House),17448,0,30 Delhi St- Perth WA,6005,commercial,,,,
MPM Group,311,Dellamarta Rd- 1- Wangara,17457,0,1 Dellamarta Rd- Wangara WA,6065,retail/commercial,,,,
MPM Group,311,DHL Global Forwarding  (Fricker Rd- 2- Perth Airport),20444,0,2 Fricker Rd- Perth Airport WA,6105,logistic/warehouse,,,,
MPM Group,311,Diesel Motors (Albany Hwy- 1093- St James),22679,0,1093 Albany Hwy- St James WA,6102,warehouse/showroom,,,,
MPM Group,311,Diesel Motors Vans and Commercial (Albany Hwy- 1087- St James),22022,0,1087 Albany Hwy- St James WA,6102,warehouse/showroom,,,,
MPM Group,311,DNATA (Affleck Road- 71- Unit 1- Perth Airport),17560,0,Unit 1 71 Affleck Road- Perth Airport WA,6105,freight/transport,,,,
MPM Group,311,Dome Cafe (The Esplanade- Lot 76- Port Hedland),22668,0,Lot 76 The Esplanade- Port Hedland WA,6721,retail,,,,
MPM Group,311,Dome Cafe (Westralia Plaza- St Georges Tce- 167- Ground Level- Perth),17621,0,Ground Level 167 St Georges Tce- Perth WA,6000,common area,4,2010,,
MPM Group,311,Eden Apartments (Mill Point Rd- 73- South Perth),17459,0,73 Mill Point Rd- South Perth WA,6151,residential,,,,
MPM Group,311,Esprit (Rockeby Rd- 111- Subiaco),17462,0,111 Rockeby Rd- Subiaco WA,6008,retail,,,,
MPM Group,311,Fauntleroy Ave- 130- Perth Airport (CASA),18373,0,130 Fauntleroy Ave- Perth Airport WA,6105,commercial,,,,
MPM Group,311,Fauntleroy Ave- 130- Perth Airport (Irene Dean Building),18372,0,130 Fauntleroy Ave- Perth Airport WA,6105,commercial,,,,
MPM Group,311,Four Points (Wellington Street- 707- Perth),17466,0,707 Wellington Street- Perth WA,6000,hospitality,,1984,277,
MPM Group,311,Fraser Motor Cycles (Walter Rd- 47- Dianella),21195,0,47 Walter Rd- Dianella WA,6059,retail,,,,
MPM Group,311,Friendlies Chemist (Oxford St- 148 - Leederville),17467,0,148 Oxford St- Leederville WA,6007,retail,,,,
MPM Group,311,Gate 1 (Whitham Rd- 6- Perth Airport),17468,0,Gate 1 (Whitham Rd- 6- Perth Airport),6105,,,,,
MPM Group,311,Gateway Shopping Centre (Beeliar Drive- 816- Success),17469,0,816 Beeliar Drive- Success WA,6164,shopping centre,,,,
MPM Group,311,Gateway Shopping Centre (Beeliar Drive- 816- Success)- San Churro,21037,0,816 Beeliar Drive- Success WA,6164,retail,,,,
MPM Group,311,Gateway Shopping Centre- Southgate Commercial (Beeliar Drive- 816- Success),17470,0,816 Beeliar Drive- Success WA,6164,commercial,,,,
MPM Group,311,Grand Blvd- 109- Joondalup (Grace House),19803,0,109 Grand Blvd- Joondalup WA,6027,commercial,,,,
MPM Group,311,Great Eastern Highway- Mundaring (Mundaring Village Shopping Centre),18111,0,7295 Great Eastern Highway- Mundaring WA,6073,shopping centre,,,,
MPM Group,311,Greater Union- Innaloo (Liege St-  57- Innaloo),17472,0,57 Liege St- Innaloo WA,6018,cinema,,,,
MPM Group,311,Greater Union- Morley (Galleria Shopping Centre- Morley),17473,0,Galleria Shopping Centre- Morley WA,6062,cinema,,,,
MPM Group,311,Guthrie St- 57- Osborne Park,17474,1208,57 Guthrie St- Osborne Park WA,6017,warehouse/industrial,,,,
MPM Group,311,Guthrie St- 62- Osborne Park,17475,0,62 Guthrie St- Osborne Park WA,6017,warehouse/industrial,,,,
MPM Group,311,Harvest Lakes Shopping Centre (Lyon Rd- 80- Atwell),18293,0,80 Lyon Rd- Atwell WA,6164,shopping centre,,,,
MPM Group,311,Harvest Tce - 11- West Perth,23629,3610,11 Harvest Tce - West Perth WA,6005,commercial,2,,,
MPM Group,311,Havelock St- 9- West Perth,18401,2696,9 Havelock St- West Perth WA,6005,commercial,1,1992,,
MPM Group,311,Hay St- 1260- West Perth (West Centre),17618,12982,1260 Hay St- West Perth WA,6005,commercial,6,1990,,
MPM Group,311,Hay St- 297- Perth (Cambridge House),18032,0,297 Hay St- Perth WA,6004,commercial,,,,
MPM Group,311,Hay St- 565- Perth,18635,0,565 Hay St- Perth WA,6000,commercial,,,,
